Id,roberta_neg,roberta_neu,roberta_pos,roberta_polarity,Source,Date,Title,Content,Name,Rating,Version,emotion
607,0.95250982,0.04178616,0.00570404,0,MyPlate Calorie Tracker,2022-05-11,,"Frustratingly glitchy. Inputted meals frequently disappear and many other issues. Good UI, but unfortunately doesnt work well at all.",Nick Popadiuk,1,3.5.3(59),disapproval
608,0.004460764,0.108600676,0.886938572,1,MyPlate Calorie Tracker,2022-05-11,,I like @ it helps.,S B,5,3.5.3(63),love
609,0.002691359,0.026078129,0.971230507,1,MyPlate Calorie Tracker,2022-05-09,,so far excellent food and calorie counter,Curtis Gardner,5,3.5.3(63),admiration
610,0.023855919,0.064494938,0.911649168,1,MyPlate Calorie Tracker,2022-05-09,,Great app works well. Only negative is the database is a bit limited but that can be built over time. I never seem to get ads with free version and free version has everything I need. Happy.,Adrian Patchett,5,3.5.3(63),admiration
611,0.005044466,0.053329185,0.94162631,1,MyPlate Calorie Tracker,2022-05-08,,Been using for years. Used it originally to lose over 100lbs and now use it to maintain. Love the fact that I can create and store own meals with nutritional info. Also so many already entered foods for common store bought items.,Dan Pena,5,3.5.3(63),love
612,0.051219448,0.553067148,0.395713359,1,MyPlate Calorie Tracker,2022-05-08,,Works,Brian Nhoy,5,3.5.3(63),neutral
613,0.815050662,0.164529234,0.02042019,0,MyPlate Calorie Tracker,2022-05-08,,"It should track vitamins and minerals. Also it should only track net carbs, carbohydrates minus fiber and sugar alcohol. I like how it tracks net calories though. But I do not like how alot of common foods that have been out a while I have to add myself. It makes it very tedious and annoying.",William Bennett KaosRunes,3,3.5.3(63),annoyance
614,0.00396649,0.016856464,0.979177058,1,MyPlate Calorie Tracker,2022-05-07,,I love that I can scan foods. Makes it so easy.,Christa Myers,5,3.5.3(63),love
615,0.309694082,0.378356129,0.311949849,1,MyPlate Calorie Tracker,2022-05-06,,"My first impression after installing this app was good. Unobtrusive and it doesn't try to sell you diet plans. So I paid for a premium account but I can't add my macros to my meals. What is the point of a premium account if you can't add macros but only the calories. Luckily, I took a month premium plan only, just to get a hang of how this app works. Will uninstall soon.",Ramanidharan Narayaan,2,3.5.3(63),approval
616,0.916651785,0.075373739,0.007974417,0,MyPlate Calorie Tracker,2022-05-06,,"I travel a lot and everytime I change time zones, the app drops all previous entries and starts a new day. I have to uninstall and reinstall to bring back prior days but same day entries are messed up unless I go back to where I live. Any workaround for this annoying problem?",Jeff S,3,3.5.3(63),annoyance
617,0.002482952,0.020176973,0.977340102,1,MyPlate Calorie Tracker,2022-05-06,,New to app but so far so good.,Stacy Burt,5,3.5.3(63),admiration
618,0.06041266,0.768203855,0.171383455,1,MyPlate Calorie Tracker,2022-05-06,,Large food base,Barbara Davis,4,3.5.3(63),neutral
619,0.007590666,0.069169059,0.923240244,1,MyPlate Calorie Tracker,2022-05-05,,Great!,Carol M,5,3.5.3(63),admiration
620,0.003791842,0.012682398,0.983525753,1,MyPlate Calorie Tracker,2022-05-05,,Literally amazing. I can't express how happy this free macro-tracking app made me. You can even add your custom products you consume if they don't exist on the list,Fanter,5,3.5.3(63),admiration
621,0.02349484,0.196775377,0.779729843,1,MyPlate Calorie Tracker,2022-05-05,,awesome,deana zent,5,3.5.3(63),excitement
622,0.313626379,0.61687237,0.069501236,0,MyPlate Calorie Tracker,2022-05-04,,Good but doesn't scan some foods,Ariella L,4,3.5.3(63),admiration
623,0.03255206,0.307018936,0.660429001,1,MyPlate Calorie Tracker,2022-05-03,,"As far as keeping track of your meals and macros, it's ok. Needs more weighing options for certain foods. On the exercise portion of the app, It seems very limited on the exercises available. Would be great if their was a wider selection aswell as able to input how many sets, weight etc instead of just duration",Tyc,3,3.5.3(63),desire
624,0.002266735,0.044448636,0.953284621,1,MyPlate Calorie Tracker,2022-05-02,,Great app for bulking and cutting!,Ahmed Elsayed,5,3.5.3(63),admiration
625,0.390139431,0.540329874,0.069530644,0,MyPlate Calorie Tracker,2022-05-01,,It keeps connecting to my Google Fit without my permission even though I keep changing it in the settings to not connect to Google Fit,Jason Jason,3,3.5.3(63),neutral
626,0.014571379,0.064902581,0.920526028,1,MyPlate Calorie Tracker,2022-05-01,,Love it,Rahaf Atef,5,3.5.3(63),love
627,0.002721976,0.021724831,0.975553155,1,MyPlate Calorie Tracker,2022-04-30,,app is super easy to use,Nathan Walker,5,,approval
628,0.002684455,0.020055069,0.977260411,1,MyPlate Calorie Tracker,2022-04-30,,It's just soo easy to use!,Clark Shirley,5,,approval
629,0.020063141,0.142642066,0.837294817,1,MyPlate Calorie Tracker,2022-04-30,,Literally perfect.,Trillziez,5,3.5.3(63),admiration
630,0.014702308,0.204037368,0.781260371,1,MyPlate Calorie Tracker,2022-04-29,,Great for diets,Alex GREGRO,5,3.5.3(63),admiration
631,0.002173424,0.027875781,0.969950795,1,MyPlate Calorie Tracker,2022-04-28,,Very easy to use and helpful,Tracie Tabor,5,3.5.3(63),approval
632,0.004363041,0.077739701,0.917897284,1,MyPlate Calorie Tracker,2022-04-28,,Once setup.. its cool,Virginia Castle,5,3.5.3(63),joy
633,0.005262821,0.021519335,0.973217785,1,MyPlate Calorie Tracker,2022-04-27,,Love it!!!,Nicole Voorhees,5,3.5.3(63),love
634,0.023716804,0.194124445,0.782158732,1,MyPlate Calorie Tracker,2022-04-27,,"So far so good. The only thing is tracking by grams seem to be easier. This doesn't offer grams with everything, so you'll have to do a bit of math.",Kristen Whitehead-Fields,4,3.5.3(63),approval
635,0.009938315,0.158255145,0.831806481,1,MyPlate Calorie Tracker,2022-04-27,,Works well,Nicole Cathey,4,3.5.3(63),admiration
636,0.033833228,0.267107487,0.699059308,1,MyPlate Calorie Tracker,2022-04-27,,Great,Cessna Isabella,5,3.5.3(63),admiration
637,0.014687585,0.838597834,0.146714598,1,MyPlate Calorie Tracker,2022-04-26,,Create tool to track your weight loss and protein intake,LORI HAWKINS,5,3.5.3(63),neutral
638,0.727260351,0.253468812,0.019270821,0,MyPlate Calorie Tracker,2022-04-26,,stop requiring accounts in order to use the app. you do not need my personal information.,Ja Waring,1,3.5.3(63),neutral
639,0.014934164,0.184054554,0.801011264,1,MyPlate Calorie Tracker,2022-04-26,,Easy to use,Mary Bouchard,5,3.5.3(63),neutral
640,0.007573067,0.155802473,0.836624503,1,MyPlate Calorie Tracker,2022-04-26,,Finally something that is free and useful.,Dillan Hammond,5,3.5.3(63),approval
641,0.893423319,0.098226205,0.008350469,0,MyPlate Calorie Tracker,2022-04-25,,I actually haven't even been able to sign on to the app. I had it years ago but forgot my password. So I clicked the forgot password link and received an email to reset it. Every time I put in a new password it tells me something went wrong and to try again. I've probably tried 20 times. Not sure what else to do so going to try a different app.,Eileen Spencer,1,,realization
642,0.006927961,0.085797139,0.907274961,1,MyPlate Calorie Tracker,2022-04-25,,Does a great job keeping track of calories and finding food.,William Wike,5,3.5.3(63),admiration
643,0.88232249,0.110697262,0.006980221,0,MyPlate Calorie Tracker,2022-04-25,,They said they have an age requirement. This is descrimination!!!,HSassyk,1,,neutral
644,0.002038675,0.036486365,0.961475015,1,MyPlate Calorie Tracker,2022-04-25,,Really helpful!!,Candy S,5,3.5.3(63),optimism
645,0.002534007,0.01779899,0.979666948,1,MyPlate Calorie Tracker,2022-04-25,,I keep coming back to this app when I need to track where I am going off in my food consumption. I have tried a few others but this is the best!,Bonnie Saulnier,5,3.5.3(63),approval
646,0.005530358,0.283324778,0.711144865,1,MyPlate Calorie Tracker,2022-04-23,,Best aap for fitness,Nitesh VRS,5,3.5.3(63),joy
647,0.806099176,0.178206131,0.015694754,0,MyPlate Calorie Tracker,2022-04-23,,Not worthwhile,Dr. Ashish Sharma,1,3.5.3(63),disapproval
648,0.020570755,0.397412181,0.582017124,1,MyPlate Calorie Tracker,2022-04-23,,I'm learning.,Kathy,5,3.5.3(63),neutral
649,0.897696137,0.093464822,0.008839008,0,MyPlate Calorie Tracker,2022-04-21,,May not work on this device. At 71 a cell phone simply is not large enough for me to do such detailed work. So I will pass on this.,Mary Stirrett,2,3.5.3(63),neutral
650,0.031256605,0.54596436,0.422779053,1,MyPlate Calorie Tracker,2022-04-20,,Pleasant,Dana Graslie,5,3.5.3(63),neutral
651,0.238950208,0.338611156,0.422438681,1,MyPlate Calorie Tracker,2022-04-20,,"Counting calories sucks because counting sucks. This app has helped me plan meals and keep conveninet and accurate records of the foods I actually eat. I really appreciate being able to scan barcodes, manually enter nutrition facts, or use generic nutrition facts (like for a steak). The app let's you enter how many servings or fractions of a serving you ate. I've never had this easy of a time keeping this level of detail of my intake/output.",William Clark-Jones,5,3.5.3(63),admiration
652,0.00704473,0.047754534,0.945200682,1,MyPlate Calorie Tracker,2022-04-20,,Love the app! Wish it had more memory of repeating foods though and auto fill type options.,Mike Hiltz,5,3.5.3(63),desire
653,0.002732864,0.017244095,0.980023026,1,MyPlate Calorie Tracker,2022-04-19,,Great app!!,Marija Kostic,5,3.5.3(63),admiration
654,0.00164481,0.021093329,0.977261901,1,MyPlate Calorie Tracker,2022-04-19,,I'm using the free version and really like it.,Ada,4,3.5.3(63),love
655,0.006155144,0.043387912,0.950456977,1,MyPlate Calorie Tracker,2022-04-19,,Great app,Justin Olah,5,3.5.3(63),admiration
656,0.006368191,0.112306811,0.881324947,1,MyPlate Calorie Tracker,2022-04-19,,"I like it, Picasso",storieteller Cassie whitt,5,3.5.3(63),love
657,0.001309901,0.006089551,0.992600501,1,MyPlate Calorie Tracker,2022-04-18,,I love it! Thank you so much! Has a lot of brands and restaurants already included... makes looking up food and meals much easier!,Robert Prunn,5,3.5.3(63),gratitude
658,0.634973288,0.319209486,0.045817263,0,MyPlate Calorie Tracker,2022-04-18,,I shouldn't have to pay to find out how much fiber I ate at lunch!,Stephanie Dears,2,3.5.3(63),neutral
659,0.004201394,0.037922416,0.957876146,1,MyPlate Calorie Tracker,2022-04-18,,"Me and my dr love myplate, it's so easy to track my progress. My dr loves it, cause she doesn't have to look through food journals, I can forward this to her, or she can scroll through it on my phone during office visits.",Tad Veremis,5,3.5.3(63),neutral
660,0.001614825,0.010722278,0.987662852,1,MyPlate Calorie Tracker,2022-04-16,,I've used this before for a course in college and it's really come a long way in the past couple of years. Great app and service!,Dan Blackman,5,3.5.3(63),admiration
661,0.024719669,0.747647464,0.227632895,1,MyPlate Calorie Tracker,2022-04-16,,Tracks my macros well.,Van Berry,5,3.5.3(63),neutral
662,0.776949406,0.206869513,0.016181005,0,MyPlate Calorie Tracker,2022-04-15,,"I set up a user name and password, and tried to get in but couldn't. Not interested in using Facebook or Google to sign in.",Maggie Osborne,1,3.5.3(63),disapproval
663,0.002019597,0.009062462,0.988917947,1,MyPlate Calorie Tracker,2022-04-13,,This app is awesome,Theresa Willett,5,3.5.3(63),admiration
664,0.003455123,0.025178587,0.971366346,1,MyPlate Calorie Tracker,2022-04-12,,Great app. It does what I need it to do.,George Hagerman,5,3.5.3(63),admiration
665,0.799169481,0.179343015,0.021487508,0,MyPlate Calorie Tracker,2022-04-12,,great for when my eating disorder acts up again,elliot m,5,,excitement
666,0.912381113,0.082509175,0.00510979,0,MyPlate Calorie Tracker,2022-04-12,,Doesn't work with s22 ultra. Uninstalled,Jen Davis,1,,neutral
667,0.00375087,0.047850996,0.948398113,1,MyPlate Calorie Tracker,2022-04-11,,Great...bar code makes adding items quick and easy,Melody Riebe,5,3.5.3(63),admiration
668,0.003734539,0.037291285,0.958974123,1,MyPlate Calorie Tracker,2022-04-11,,"It's free so that's awesome! And...when I am consistent with logging anything I poke in my mouth, I lose weight 🙃 Easy to scan bar codes on packages.",Amy Cameron,5,3.5.3(63),admiration
669,0.085865103,0.421192884,0.492941946,1,MyPlate Calorie Tracker,2022-04-10,,A little hard to get around in the app. Needs getting used to but I think it will be ok,Ildiko Farkas,4,3.5.3(63),approval
670,0.043211319,0.850378573,0.10641019,1,MyPlate Calorie Tracker,2022-04-10,,"Able to track food, water, exercise",Del Ramirez,4,3.5.3(63),neutral
671,0.171276927,0.573372185,0.255350858,1,MyPlate Calorie Tracker,2022-04-10,,Amazing has weight gain goals which is harder to find. Allows to enter calories rather than trying to find the food item,sykora partee,5,3.5.3(63),admiration
672,0.001438487,0.007780711,0.990780771,1,MyPlate Calorie Tracker,2022-04-10,,Super easy to navigate and I love the bar code scanner option. Feeling good about this app and hopeful.,Holly Hutson,5,3.5.3(63),love
673,0.004873139,0.062513113,0.93261373,1,MyPlate Calorie Tracker,2022-04-10,,"Getting the hang of this, Love that it does the calculations",Linda Langston,5,3.5.3(63),love
674,0.001380927,0.021116942,0.977502167,1,MyPlate Calorie Tracker,2022-04-10,,It is a good app for tracking bulking! Would reccomend,5StarLogan,4,3.5.3(63),admiration
675,0.003249387,0.034517825,0.962232828,1,MyPlate Calorie Tracker,2022-04-08,,Works great 👍,Crystal Lambert,5,3.5.3(63),admiration
676,0.309753388,0.487235397,0.20301123,0,MyPlate Calorie Tracker,2022-04-07,,"This app doesn't know what a bench press is, unless you do it on an inflatable ball - then it recognises it. This is a certified Woman Moment",pine cone,3,3.5.3(63),realization
677,0.002166901,0.005821116,0.992011964,1,MyPlate Calorie Tracker,2022-04-07,,best app ever thank u!!!,Monica Contreras (La Niny),5,3.5.3(63),admiration
678,0.004682379,0.06733083,0.927986801,1,MyPlate Calorie Tracker,2022-04-05,,Very easy to use,Sam Goo,5,3.5.3(63),approval
679,0.057916813,0.623995721,0.318087518,1,MyPlate Calorie Tracker,2022-04-05,,The simple tracker I've wanted ever since my last tracker started forcing its social networking features to be used,Scott Incognito,5,3.5.3(63),desire
680,0.866465151,0.124146663,0.009388148,0,MyPlate Calorie Tracker,2022-04-05,,Couldn't get past user name password. Set it up. It wasn't correct. So I uninstalled.,Penny Toohey,1,,disapproval
681,0.029089103,0.205824837,0.765086055,1,MyPlate Calorie Tracker,2022-04-05,,Much Much better than Weight Watchers. More accurate.,Gary Layne,5,3.5.3(63),approval
682,0.001711385,0.139886394,0.858402252,1,MyPlate Calorie Tracker,2022-04-04,,It syncs with Fitbit🥳🥳🥳,Nabila Moosa,5,3.5.3(63),neutral
683,0.001994154,0.02666489,0.971340895,1,MyPlate Calorie Tracker,2022-04-04,,Just starting good so far,Nicole Davis,5,3.5.3(63),optimism
684,0.003206069,0.020123221,0.976670682,1,MyPlate Calorie Tracker,2022-04-04,,"I just started counting and this is a really nice app to do so. It's completely free with optional perks to buy, which is really cool. This is actually a very good tool for someone with adhd, since sometimes I may forget to drink water or eat breakfast. I also really like how it tells you how much protein/carbs/fats you've eaten because it's a good measurement to tell if I need to eat more protein based foods or to cut on fatty foods. Thanks for the neat app!",Weird Crow Guy,5,3.5.3(63),gratitude
685,0.003304239,0.053139303,0.943556428,1,MyPlate Calorie Tracker,2022-04-04,,Super easy and convenient,Kawnie Lowther,5,3.5.3(63),admiration
686,0.001526012,0.007066607,0.991407335,1,MyPlate Calorie Tracker,2022-04-04,,So far I'm loving this app,Viri Corro,5,3.5.3(63),love
687,0.002989216,0.110432878,0.886577904,1,MyPlate Calorie Tracker,2022-04-04,,Very effective for weight loss & improving health,Amy Fitt-Donovan,5,3.5.3(63),neutral
688,0.005775134,0.044054121,0.950170755,1,MyPlate Calorie Tracker,2022-04-04,,I like this app because it tells me my actual fiber content which is what I am tracking. It also allows me to create recipes that I frequently eat and manipulate the serving size that I want. It took some time getting used to but I suppose that's on me. Super happy because it does the one thing I wanted to do is track my fiber.,Kelli Medeiros-Rapoza,4,,joy
