,Id,roberta_neg,roberta_neu,roberta_pos,roberta_polarity,Source,Date,Title,Content,Name,Rating,Version,emotion,,,,
829,830,0.009618344,0.018037777,0.972343862,1,Food Gang,2022-03-27,,"its a addictive game and very fun to play. ive played it before and im downloading it again because i love getting tha satisfying feeling of killing other players. I love it so much easy 5 stars although,there are some bugs that you should fix.",muslim uddin,5,,approval,,,,
830,831,0.135756209,0.481209189,0.383034587,1,Food Gang,2022-03-26,,Great in all but really why ads,William Ngo,5,1.0.6,admiration,,,,
831,832,0.203625187,0.685598791,0.11077603,0,Food Gang,2022-03-26,,I rated 3 cause of no offline in food gang,Kevinbern Tamayo,3,1.0.6,neutral,,,,
832,833,0.88571614,0.106567383,0.007716547,0,Food Gang,2022-03-25,,Dude update your game it may die,Mr. Nacho YT,2,,fear,,,,
833,834,0.981086552,0.015812567,0.003100856,0,Food Gang,2022-03-24,,"Please add more trophies than 5 when you win.Also please reduce the number of ads.Too many try hard,too many hackers and too many toxic people!I hate this game!!!I deleted it.Your company sucks!!!Your games suck.You are the worst game company🤬🤬🤬😡😡😠🤬",Subhasish Das,3,1.0.6,anger,,,,
834,835,0.060793415,0.329427898,0.609778702,1,Food Gang,2022-03-23,,Good,Asenla Jamir,4,,admiration,,,,
835,836,0.929757595,0.064696722,0.00554566,0,Food Gang,2022-03-22,,I can't play,Evelyn Lagadia,1,1.0.6,neutral,,,,
836,837,0.002842419,0.039479468,0.95767808,1,Food Gang,2022-03-22,,Even tho there are adds im still gonna play and have fun :D,Jerome Tolentino,5,,joy,,,,
837,838,0.831182063,0.147021934,0.021795949,0,Food Gang,2022-03-20,,"Many ads, vip pass too expensive!!",NiNETY'5,1,1.0.6,neutral,,,,
838,839,0.007595273,0.234056488,0.758348227,1,Food Gang,2022-03-20,,Cool,Mariam Nyambura,3,,admiration,,,,
839,840,0.002900757,0.013370853,0.983728409,1,Food Gang,2022-03-19,,The best game ever.,ayush Bisht,5,1.0.6,joy,,,,
840,841,0.260439277,0.520464242,0.219096467,0,Food Gang,2022-03-19,,Hbb,Eden Argaman,5,1.0.6,neutral,,,,
841,842,0.028965482,0.649591506,0.321442932,1,Food Gang,2022-03-18,,Made it so you can add your friends,Widad & Marissa Gaming,3,1.0.6,neutral,,,,
842,843,0.013193797,0.078874543,0.907931685,1,Food Gang,2022-03-18,,The game is really fun but i wish you could friend people,Michala Silverman,3,1.0.6,joy,,,,
843,844,0.264079481,0.420814723,0.315105796,1,Food Gang,2022-03-16,,Fun game over all! I have one problem tho. I cant go into battle after I play as bro. Pls fix that,Sundrop Fnaf,3,1.0.6,joy,,,,
844,845,0.010083554,0.301442176,0.688474238,1,Food Gang,2022-03-15,,خیلی باحاله 😍,Artin Khorshidi,5,1.0.6,sadness,,,,
845,846,0.011447679,0.073527969,0.91502434,1,Food Gang,2022-03-14,,I don't think it's many ads but nevermind i just continue playing but it's fun! :D,DemoniceKyo Velasquez,5,,joy,,,,
846,847,0.261858851,0.522916973,0.215224192,0,Food Gang,2022-03-14,,gg,Malik EL Shabazz,5,1.0.6,neutral,,,,
847,848,0.969115317,0.026130738,0.00475391,0,Food Gang,2022-03-13,,Its a single player gacha game. It might be the most horribly optimised game I have ever played. It runs at 10 fps. Do not waste your time on this lying piece of steaming garbage.,Anton Tudor,1,,approval,,,,
848,849,0.026447866,0.143164605,0.830387533,1,Food Gang,2022-03-13,,great game but needs more characters.,Vasilika Kina,4,1.0.6,admiration,,,,
849,850,0.002782169,0.027453976,0.969763875,1,Food Gang,2022-03-13,,Very nice game in my life,Bhavish Nayak,5,,joy,,,,
850,851,0.979330122,0.017600091,0.003069872,0,Food Gang,2022-03-12,,"Ugh, this game is so annoying there are so many ads just to open a fridge box. it's annoying, and I don't want to have to use money just to buy no ads so I can get a box for free without watching any ads like there is just way too much and maybe make the drop rate of getting a new character a little bit of a double because I have played this game for about 2 weeks and I haven't gotten a single character from a fridge this is insane how do you guys even make much money off this game?!?!",Game Master,2,1.0.6,annoyance,,,,
851,852,0.002624714,0.019065363,0.97830987,1,Food Gang,2022-03-12,,the game is good but if you add multiplayer that will be amazing game,Yahea Yahea,4,1.0.6,approval,,,,
852,853,0.490758061,0.465381742,0.043860234,0,Food Gang,2022-03-12,,To tough to get characters,joe maMa,4,,sadness,,,,
853,854,0.072587185,0.730785251,0.196627572,1,Food Gang,2022-03-11,,We neet uptate,Alemla Jamir,3,1.0.6,neutral,,,,
854,855,0.965317726,0.029146885,0.005535489,0,Food Gang,2022-03-11,,This is a 💩 game,Parvathi Kamath,5,,excitement,,,,
855,856,0.286672384,0.511978447,0.201349199,0,Food Gang,2022-03-10,,Ooo,Jhenny Cornejo,5,,neutral,,,,
856,857,0.002430006,0.017175579,0.980394483,1,Food Gang,2022-03-09,,"This game is really fun, I juts wish they could make it online. I feel like 1 they would make more money off of it and more people might download. Add different game modes. And also add a little battle pass and new characters each season. These little thing could make this game amazing.",VIBESS Pr1smZz,5,1.0.6,excitement,,,,
857,858,0.002336652,0.104723737,0.892939627,1,Food Gang,2022-03-08,,❤️‍🔥😻,prabudda bandara,5,1.0.6,love,,,,
858,859,0.065819345,0.8727355,0.061445177,0,Food Gang,2022-03-08,,Can u pls update dis to ofline pls,Ja bhel,3,1.0.6,neutral,,,,
859,860,0.021635268,0.806936204,0.171428487,1,Food Gang,2022-03-07,,It woud be 5 start's if you could select the maps you wanted,Brennan Biggs,4,,neutral,,,,
860,861,0.00328861,0.016256733,0.980454624,1,Food Gang,2022-03-07,,That is great game,ANKAN DAS,5,1.0.6,admiration,,,,
861,862,0.003869573,0.029006055,0.967124403,1,Food Gang,2022-03-06,,Very fun game pls put more foodies,Sahan Guntha (Akira),4,,joy,,,,
862,863,0.314380974,0.502807617,0.182811379,0,Food Gang,2022-03-06,,Super gitchy,Siti Pratiwi,3,1.0.6,fear,,,,
863,864,0.002637003,0.017185312,0.980177701,1,Food Gang,2022-03-06,,Sooooooooo good,S W,5,,admiration,,,,
864,865,0.009036618,0.595209718,0.395753682,1,Food Gang,2022-03-05,,Can u make it that we can play with friends,derpy foods,4,1.0.6,neutral,,,,
865,866,0.003278111,0.029427171,0.967294693,1,Food Gang,2022-03-04,,Very good game I like PvP and online games very much But it should add 1vs 1 battle online with friends,Raj Ridhan,5,1.0.6,admiration,,,,
866,867,0.163887426,0.727855742,0.108256869,0,Food Gang,2022-03-01,,Moja omijena igrica,Aleksandra Brankovic,5,1.0.6,neutral,,,,
867,868,0.003742412,0.010439635,0.985817969,1,Food Gang,2022-02-28,,I love this game .,Priti Yadav,5,1.0.6,love,,,,
868,869,0.009651721,0.021767266,0.968581021,1,Food Gang,2022-02-27,,Love it but l detele it 5 STARS THIS IS PERFECT,Louicemene Charles,5,,love,,,,
869,870,0.003217297,0.016712334,0.980070412,1,Food Gang,2022-02-27,,I love it everytime i play this on dad phone free new character not tom the same on mom phone also phone and ipad,Burnt Oxygen,5,1.0.6,love,,,,
870,871,0.002976832,0.006645893,0.990377247,1,Food Gang,2022-02-26,,This game is so AMAZING I am SO SO glad that you fixed the laggy thingy.,Edd!,4,1.0.5,admiration,,,,
871,872,0.002237167,0.017729433,0.980033457,1,Food Gang,2022-02-26,,Food gang is good game all 5 stars 100B/10,amela memisevic,5,1.0.6,admiration,,,,
872,873,0.77877593,0.200154454,0.021069584,0,Food Gang,2022-02-26,,It copy Brawlstars how a bad game 1-star :\,HazemRBLXFakeFunChannel,1,1.0.6,disappointment,,,,
873,874,0.004484525,0.04108952,0.954425931,1,Food Gang,2022-02-25,,"Awesome 🤤🤤🤤🤤😵 but i think you should add some custom mode, like friends, own groups and chat. Please a humble request 😩😞🙏🏼",MOHIT MISHRA,5,1.0.6,admiration,,,,
874,875,0.89447993,0.092819884,0.012700239,0,Food Gang,2022-02-24,,FIX THIS I CANT DO MY RTH MISSION BECAUSE ONLY RED TEAM NORIS CAN DO 2 HITS AND BLUE ONES CANT SO FIX THIS!,Rayta Rayta,1,,annoyance,,,,
875,876,0.12092936,0.759153783,0.119916901,0,Food Gang,2022-02-23,,Jiejejeu,Angelo Manabat,5,,neutral,,,,
876,877,0.002149085,0.015379059,0.982471883,1,Food Gang,2022-02-23,,My favorite game,Chanden Singh,5,1.0.6,joy,,,,
877,878,0.003545675,0.067293748,0.929160535,1,Food Gang,2022-02-23,,Cool game fankyoo,mohsen moemeni,5,1.0.6,admiration,,,,
878,879,0.002948295,0.01346333,0.983588338,1,Food Gang,2022-02-23,,This is the greatest gun game i have played in my life and its of less mb.😇😇😇😁😁😁,Riyaj Shahi,5,1.0.6,admiration,,,,
879,880,0.008278287,0.026217761,0.965503931,1,Food Gang,2022-02-21,,I love it,Roxy Chevy,5,,love,,,,
880,881,0.00453512,0.032210909,0.963253975,1,Food Gang,2022-02-21,,Very good game,Ujirpur High School or IQUEBAL HOSSAIN TIC,5,,admiration,,,,
881,882,0.00246454,0.006724175,0.990811348,1,Food Gang,2022-02-21,,This is the best game ever,Snakey 777,5,1.0.3,joy,,,,
882,883,0.981892169,0.015375094,0.002732772,0,Food Gang,2022-02-19,,Game of Pigs is useless I swear no one wants to download this stupid game developer,Rin Rin,1,,anger,,,,
883,884,0.012138994,0.105400436,0.882460535,1,Food Gang,2022-02-19,,Super this game,Roja Roja,5,,excitement,,,,
884,885,0.00203384,0.006235115,0.991731107,1,Food Gang,2022-02-18,,I love this game and I like the way it looks,Emanuela Franic,5,1.0.6,love,,,,
885,886,0.772435188,0.204985484,0.02257937,0,Food Gang,2022-02-17,,I just installed it and when I try to battle it doesn't work but when tap other buttons it work please fix this I haven't play any macht,JOSEPH Hmingthansanga,1,,neutral,,,,
886,887,0.598491848,0.302644014,0.098864108,0,Food Gang,2022-02-17,,"Its a really good game but u should add a more percent chance of getting a fighter like for example,bigger fridges should have a higher chance than smaller fridges rather than them the same. So many people have asked for new things to be in the game for a really long time but still they never changed a THING since,so I think its pretty much pointless asking for anything. None of the people who made this game even read the comments...",Zero Point,2,,approval,,,,
887,888,0.017037559,0.539169848,0.443792552,1,Food Gang,2022-02-16,,i wold give a 5 star but it keep glishing of the the skreen has multiple things open so a 4 star,Amy W,4,,approval,,,,
888,889,0.18398425,0.540786684,0.275229067,1,Food Gang,2022-02-15,,Great but please make it offline so there's no ads,Cathy C,4,,admiration,,,,
889,890,0.017352691,0.644345939,0.338301361,1,Food Gang,2022-02-14,,Plz new update to multiple player mods plzzzzzzz,Ali Amir,4,1.0.6,neutral,,,,
890,891,0.244871423,0.484622329,0.270506263,1,Food Gang,2022-02-13,,Good game but 1 percent to get a new fighter EVEN from a giant fridge?that is money hungry at least make it 40-30 percent,G Dean,2,1.0.6,admiration,,,,
891,892,0.355760247,0.504961073,0.139278725,0,Food Gang,2022-02-13,,epic,norma tarax,5,,neutral,,,,
892,893,0.97361064,0.023570895,0.002818537,0,Food Gang,2022-02-13,,It sucks because the ads and the weekly thing it is soo raging I can't even win,Ttt Ttt,1,1.0.6,annoyance,,,,
893,894,0.899808645,0.090676993,0.009514387,0,Food Gang,2022-02-11,,The game was laggy and i got kick when I was playing around,Jo Reed,1,,nervousness,,,,
894,895,0.002313002,0.007999124,0.98968786,1,Food Gang,2022-02-10,,The character of the game are so cute and adorable and my favorite gun is the shotgun 😍😍😍😍😍🦗😍😍😍😍😍😍😍😍😍,Themba Mhlongo,5,1.0.6,love,,,,
895,896,0.002532376,0.005643758,0.991823852,1,Food Gang,2022-02-09,,i love this game and the characters are so so cool this game deserves 5 stars,Naruto Uzumaki,5,1.0.6,love,,,,
896,897,0.002287691,0.006661221,0.991051078,1,Food Gang,2022-02-09,,Really good platform this game is a beast bro and only 31 mb I'm just amazed bro this game I love this game 🤩🤩🤩🤩🤯🤯🤯🤯,swapna roy,5,,admiration,,,,
897,898,0.272756606,0.38642624,0.340817153,1,Food Gang,2022-02-09,,The game is very interesting but we cannot play this game with our friends. 1v1 or 2v2 mode with friend is not available.,Vedika Goyal,3,1.0.6,approval,,,,
898,899,0.94965905,0.046078924,0.004262037,0,Food Gang,2022-02-08,,I agree with cat bruh when press the battle button it does nothing when its suposed to start up a match fix this junk game food gang more like poop fling,Owura Kwaku,1,1.0.6,approval,,,,
899,900,0.781551778,0.200855151,0.017593095,0,Food Gang,2022-02-08,,Too much ads,Hưng,1,1.0.6,excitement,,,,
900,901,0.006430941,0.060108006,0.93346113,1,Food Gang,2022-02-07,,Super game,Sanjay K,5,,excitement,,,,
901,902,0.002318489,0.010938056,0.98674345,1,Food Gang,2022-02-06,,"I love this game. Top notch. No complaints but one suggestion. Could you add friends? Each player could have code and you could enter your mate who also plays code and become friends. You could fight together which would be brilliant. Thank you. Bloop, keep up the good work!",Maria Topping,5,1.0.6,admiration,,,,
902,903,0.920100927,0.07412032,0.005778687,0,Food Gang,2022-02-05,,Plz take away the pantry map it is so bad if your being James the banana 😢,Isaac Eppinete,3,1.0.6,disgust,,,,
903,904,0.023286816,0.116068766,0.8606444,1,Food Gang,2022-02-05,,"I personally think this game is a great concept. However, alot can be done to improve this game, like adding custom lobbies or adding new foods, and maybe even new game modes. This game has so much potential, but I'm not seeing it be used.",Jacky Situ,3,1.0.6,admiration,,,,
904,905,0.334424704,0.378611565,0.286963731,0,Food Gang,2022-02-05,,This game is good but not for kids,Jemar Ferrer,4,,approval,,,,
905,906,0.830441535,0.149547637,0.020010823,0,Food Gang,2022-02-04,,can you please fix the joystick controller its really annoying it would be better if it doesn't move from it's place,Professional Combat Training,4,1.0.6,annoyance,,,,
906,907,0.008115943,0.059212599,0.932671487,1,Food Gang,2022-02-01,,Totally amazing,Arulpriya maruthachalam,5,1.0.6,admiration,,,,
907,908,0.003298167,0.028459491,0.968242407,1,Food Gang,2022-01-31,,I like this game.,Бобо Иванов С,5,,love,,,,
908,909,0.717847705,0.257110447,0.025041826,0,Food Gang,2022-01-30,,Uh why it is so hard to get jack you need to get luck i tried so many times but still cant thats my dream fighter Jack,Marcus Lee,1,1.0.6,neutral,,,,
909,910,0.388050675,0.376539558,0.235409737,0,Food Gang,2022-01-28,,Please fix the game no internet connection i have a strong internet i cannot even play the game i'm so close completing the game please fix the game,Jjmon Seliva,1,1.0.6,approval,,,,
910,911,0.002110441,0.046977606,0.950911999,1,Food Gang,2022-01-28,,I like this game pls give multiplaye play with my friends ?,Is U Ru,5,1.0.6,curiosity,,,,
911,912,0.014460765,0.839034975,0.146504194,1,Food Gang,2022-01-28,,Multiplayer with friend,Rexhhitt 017,4,,neutral,,,,
912,913,0.015706591,0.110617429,0.873676002,1,Food Gang,2022-01-27,,It's fun but it's so simple,The moon Ezz,4,,amusement,,,,
913,914,0.004246307,0.009250719,0.986503005,1,Food Gang,2022-01-26,,I love the game,Stephon Ali-John,5,,love,,,,
914,915,0.368138939,0.554619491,0.077241577,0,Food Gang,2022-01-25,,I vote 4 star because it is hard because of the cooldown without shooting cooldown I vote 5star,Kanaka Lakshmi,4,1.0.6,approval,,,,
915,916,0.003391395,0.070477895,0.926130772,1,Food Gang,2022-01-23,,Cool game,Jasmina H.,1,,excitement,,,,
916,917,0.138794556,0.794386446,0.066818953,0,Food Gang,2022-01-23,,Go to docter,Duy Ha,5,,neutral,,,,
917,918,0.008846232,0.075487569,0.915666223,1,Food Gang,2022-01-23,,Good game,D Akshith Reddy,5,,gratitude,,,,
918,919,0.978742838,0.018619442,0.002637718,0,Food Gang,2022-01-22,,Evry time you win/lose it's a add this is why I don't play this game a lot and the game is horrible.😠😠😠,Quadir Smith,1,1.0.6,fear,,,,
919,920,0.655117929,0.285874605,0.059007466,0,Food Gang,2022-01-22,,it always says poor connection or connection lost even tho my wifi is great,Aesthetic_Flowerboy,1,,admiration,,,,
920,921,0.023726748,0.338294297,0.637978971,1,Food Gang,2022-01-22,,I REALLY HOPE THAT SINTISTS MAKE THIS IN REAL LIFE,lar son,5,,optimism,,,,
921,922,0.005502781,0.298671424,0.695825756,1,Food Gang,2022-01-21,,Can you add muntypleeyr so you can play with your friend and the game I good,Gamrred Lalive,5,,neutral,,,,
922,923,0.035274491,0.605353355,0.359372139,1,Food Gang,2022-01-21,,"You should make a game about phones, tablets, computers fighting and a charger for healing them and the game is called electric war.",Jay Caus,5,,neutral,,,,
923,924,0.24420926,0.697311282,0.058479439,0,Food Gang,2022-01-20,,عالی,محمد امین باقری,5,1.0.6,neutral,,,,
924,925,0.002035198,0.014352585,0.983612239,1,Food Gang,2022-01-19,,This may possibly be the greatest piece of media I have ever consumed.,Duncan Tong,5,,admiration,,,,
925,926,0.00591241,0.020806471,0.973281145,1,Food Gang,2022-01-18,,this game reminds me of brawl stars but it's food it's amazing the only problem is that I don't get characters easy it's pretty but overall it's great so yeah great game,JIMENEZ CRISTETA,5,,admiration,,,,
